,feature_eng_method,auroc_0.00,auroc_0.25,auroc_0.50,auroc_0.75,auroc_1.00,aupr_0.00,aupr_0.25,aupr_0.50,aupr_0.75,aupr_1.00,avg_auroc,avg_aupr
0,edit_distance,0.5322724235330865,0.6764777580498104,0.553923043257227,0.6797561228710172,0.9259047697618167,0.21820760789579474,0.4339117384002191,0.3446969448534071,0.1884441709361371,0.6786362163413819,0.6736668234945915,0.372779335685388
0,spacy_vec_mult,0.70403452836353,0.7282007512138515,0.6728500530927011,0.6829366720622716,0.8697447191623832,0.3666686412208341,0.5371464558843076,0.4722046380072473,0.19068617905436022,0.19165709444593781,0.7315533447789474,0.35167260172253745
0,spacy_vec_cos,0.6474164648671353,0.71802311225892,0.6696243896389286,0.7098333040740784,0.9176082322121828,0.2914455223289575,0.45304001205472855,0.43628132351579224,0.21221734077901228,0.5114896484805855,0.732501100610249,0.3808947694318152
0,spacy_vec_euc,0.6266961482468124,0.7344207757308194,0.6535188349261144,0.740801094841643,0.9327321661507485,0.27366467403153727,0.49534093644175575,0.42124223213218026,0.2376655909429186,0.6043718339368065,0.7376338039792276,0.40645705349703964
0,gensim_vec_mult,0.5314421882488947,0.7419886663554786,0.6086465768532222,0.6594390108189814,0.8733788632583788,0.229799854330104,0.5180219323484795,0.40137736307328586,0.17326897284191517,0.13754463522902233,0.6829790611069911,0.2920025515645614
0,gensim_vec_cos,0.5400341136946637,0.7559461062954512,0.6310374156632351,0.6833712835787144,0.9604123997307421,0.21608638145650488,0.5265940423047144,0.4083473376148784,0.1801556970469504,0.5999732227994562,0.7141602637925614,0.38623133624450084
0,gensim_vec_euc,0.4270549669611235,0.2847935470642894,0.6233947486740491,0.33020767623989816,0.9537766044575805,0.17271710984376604,0.21683914267908366,0.40381457852633507,0.08523389682501885,0.6713612117151344,0.5238455086793882,0.30999318791786756
